Text,CB_Label
MAKE A FUCKING VIDEO DAMNIT!!!!!!!!!!!!!!!! And have the best time ever on the Teacup Ride ^_^,0
Quit complaining you never get to go out  get your ass dressed and get up here!,0
probably the same thing that makes you gloat when people are proven wrong about mac stuff.  and how bad you got ur ass whooped. haha,0
"Ah  memories. :) @ki6bjv is watching ""Diary of the Dead"" right now. He's a zombie freak. LOL",0
-there is. It's sad  really. I never could be ok with that stuff. Still hate movies where the animals die  I cry every time. :(,0
I hate flight delays. Hope you make it back safe! Btw where 2 email u the release for approval? Says you're judging the contest.,0
why do you hate activesync?,0
Then you should not have any posts.... and using the same comeback twice... whats with all the hate??? Why can't we be friends,0
Brave and controversial actions in public are always met with a good amount fucking stupidity in opinions devoid of any knowledge.,0
WTF FUCKING BITCH NEEDS TO BAN THE WHOLE FUCKING SITE THEN,0
HOW DID YOU MET YOUTUBE BITCH?,0
HOW DID YOU MET YOUTUBE BITCH?!,0
no people hate on charles hamilton cuz he has an unwarranted ego and he thinks sonic the hedgehog is god,0
I nominate @jasonanderson in categories @biggest-jack-ass and @tech,0
oh no. That really sucks. Randalls next time if it's not expired. Two minutes and you're done :),0
that sucks dude.  so it was just your hard drive?,0
Thanks for sharing LJKA an acronym to live by... Lets Just Kick Ass! no meetings... no folderol... my favorite mode also!,0
newspaper said sand was also bad.  Might as well just go for the salt and take care of the damn problem,0
why? we're snowed in!!! I hate bad winter weather.,0
I've only done it twice (and once was on about an inch of bangs). I didn't do it over  even though I want to. I hate straw hair!,0
I can hook you up w/ night vision cam w/ motion detect & rec. It'll cost ya.  I would use wild game cam from Dick's Sprting Goods,0
Holy Fuck Man  I've been thinking about you. That's fucked up.,0
"Well  what kind of card did you expect from the ""Best Looking Gay Guy at the Office""?",0
It's a FABULOUS idea!  I wanna play it tonight!  I say we do it in gdocs and then post it later  but Im a porn whore apparently.,0
" ""Self-serving confessions  meaning that one is tattling to cover own ass  im plicating another? """,0
"saw ""Seven Pounds"" today--some really fab covers on the soundtrack  which apparently can't be bought. hate that!",0
"dirty @babyface_GM Ive actually found most people dont understand ""BBW.""  Then again  I now describe myself as Fat rather than BBW.",0
- So damn slow. It's depressing - I just want to be done!,0
a prissy bitch u r? Haha...i hope 2 hear the occurance that goes along with this statement.,0
damn  were you using peerguardian/encryption?,0
Damn! Which episode?,0
tonight??? all fucking day man.,0
I READ THAT BOOK ON GAY SEX,0
sorry that sucks. I hope your Cobra kicks in soon. What's up with your hair BTW?,0
I was gonna dedicate my 850th tweet to you but then I was all FUCK  I already tweeted! But it was to you anyway so it's cool :D,0
oh damn...lemme do that now,0
i hate the ice! stupid pipe busted at my concord place. tenants woke me up at 2am with LOTSSSS of water. FUN!,0
that just sucks though.,0
i only buy magazines at the airport- i love bitch and bust too.,0
i was afraid of that. i hate when the weather does that.  meanest trick of all.  i may not leave my house until april.,0
damn. i have been using the wrong word all night. i need a blacktionary.,0
awwww. ur last twitters were kinda adorable. not in a gay way,0
I hate chex mix. Almost paletable if you add bacon to it. Merry Christmas  and may there be bacon for everyone in 2009!,0
I hate the texture of chex - always have...,0
..... I pretty much hate T-mobile....,0
that sucks!  U must spread the word!!,0
there is a man who walks his p-b-pig in the domain wonder if they are related,0
your kind of a such fuck you know that right?,0
They have been touring as just the dead for years. I've seen them twice. Bromance is a codeword for in the closet gay.,0
So true Dick is the best. Tomlin needs to let Bruce go  so we can get back to Steeler football with our run game running the show,0
oooohh!! that sounds good!!! i haven't ever tried that one. damn! my ex held out on me. lol!,0
notification is a loser move.  I'm onto you!!!,0
lol u couldnt really see my big fat poinsetta on my hat lol!!,0
ah  lucky! i heard america's a bitch tho,0
@KarenLongstaff damn  I'll put me kecks back on and put the camera away then?,0
HAHAHAHA!!! SO! FUNNY! What the fuck ever. He's on my shit list regardless.,0
schmap published 3 photos of mine of Paris (tour de france  gay pride and Les Halles  all are on flickr.com),0
nothin&#8217;  i did my hair  THAT WAS EXCITING! And then played on the computer for hours. Cuz  im a nerd.,0
WHOA  he's bald AND GANGSTA. Damn  i want him as MYYYY teacher. LMAO,0
I hate it when I forget little details like that. You could always have him wear sunglasses. LOL,0
that wat u get for sayin u wasn't impressed lmao. The parkin tickets a bitch though,0
lol hate to admit this for everyone on twitter to see  but i've actually started doing this too.. horrible..,0
that sucks.. i'm guessing its an online only item.. i hope it comes available soon :D i need it for when the DVD comes out :D,0
Oooo. It'd be annoying if it wasn't so damn cool :),0
Thanks very much  Dick. I'm contacting them immediately.,0
"Not just ""whole novels."" Moby Dick  for gosh sakes!",0
LOL. It's true your frozen tundra trumps my lame half-ass kinda-freezing once-in-a-while sucky weather. You = Ice Princess!,0
Well hell  looks like I know what I'll be doing Tues. This is the worst  no? Cold  dark  boring as fuck. I want 2 sleep til April.,0
DAMN. I used to compile irogs when I worked in civil firm. Discovery of all sorts can be tiresome. GL! Atty's staff can help.,0
Glad you made it home through snowstorm. Sorry @ wack-ass co-worker. I just realized I still haven't had lunch so I think I will!,0
im fucking following edwards miiiiiiiiiiiiiiiiiiiiiiiiiine &lt;33333333333 ummm ya :) i wanna see twilight again :),0
I'm actually finishing cutting out all artificial sweeteners / diet soda for New Years. I'm going to be one. cranky. bitch.,0
aint a piss take....did you watch it?,0
Townhouse is four years old. No cable lines. No high speed internet via phone or cable. Sucks. Wireless internet via digis.,0
Pull your head outta your ass! Are you ready to take the helm?,0
come here  I'll kickle your ass.,0
I concur  my ass is thoroughly kickled after that yoga class.,0
Gah. I hate mosquitoes.,0
so you going to be ok when you get your double ass kicking from Paul and I?,0
@KRockXP both you two need to get off your ass and put out a show  it has already been a couple weeks :),0
Glad you had a great time. Can't wait to see all the pics on FB  Flickr  etc. Hate to have been out of town and missed it,0
AIR client? Damn. What's up with it?,0
"What  you didn't like the link to ""Pulp Fiction"" fucking short version?",0
"Damn  but that is beautiful. Time to dig out my Blackfive ""Don't be a Dou'Che"" shirt in salute.",0
"I still say my ""Pulp Fiction"" Fucking Short Version reaction is better.",0
@seanhackbarth It is a hate-fest  and that's the way I like it.,0
Damn  I wish you had that up a bit earlier. It would've been a great part of the Scramble.,0
Shrinkage? Shrinkage? Hmm...so there's shrinkage in online retail? Damn  I though that only occurred after a cold shower;),0
AdFreak coffee mug?? Damn  Adrants doesn't even have mousepads!,0
Yea...until then I'll have to settle for being some ad blogger who has nothing better to do than bitch about advertising;),0
"Well...""THE ad blogger""? Damn  I'll take that. Thanks!",0
"That cat's ""roommate"" is a 23 pound tomcat who is one of the sweetest animals I've ever met. All muscle  no fat. ;-)",0
Gearhound would be PC  my wife calls me a gear whore;) Icelantic is a new company out of Boulder  Co.,0
that sucks! no wait  that's cool! umm. no.. that sucks! but it's cool! sucks! cool! sucks! cool! sucks! cool!  ...........,0
well I hate texting it every 5 sex,0
I prefer laughing at them whenever possible. Like terrorists  Leftists hate that more than anything else  even physical attacks.,0
damn thats frickin wack  hope u still get paid nicely.,0
"I got the first bit...didn't realize the ""dick"" part was in that. (I had that as my MySpace quote for YEARS!)",0
I'm calm  but not a happy camper. It's Jim's birthday  Andi phoned for PC help today...and my home's been invaded. Fucking hell...,0
"could you imagine John F Kennedy or Churchill or Abraham Lincoln shouting ""yaa boo sucks you 'kin wankaz"" at the opposition ?",0
LOL :D - you got me there! it's going to be hard to ace that comeback (damn  wish I'd've thought of that line :D),0
erk. U poor sod. Is Rod Serling nearby smoking a fag?,0
you're having a bad-snow-day... that sucks!  if you are snowed in  noone will see your hair right? Trying to state the positives,0
i like how 46-49 is the same thing.  you know  i mindlessly pay the damn dog lic tax every year without thinking about it...,0
hey loser!  you don't answer your phone anymore... are you channeling your inner stick and losing your phone?,0
that totally sucks... that's weird that he would miss something like that  it is a total rookie mistake,0
Oh No!!! That sucks but it totally sounds like something I would do :0),0
lmao. Does ur Via have big ass rims?,0
Seriously? WTF?! Who can pass on hugs and kisses?! Not I  That's for damn sure!,0
SERIOUSLY! NO idea how happy this makes me. Also! The American Express commercial just came on. Damn he's cute.,0
My unemployed ass ain't goin' anywhere.,0
oh forgot - http://omf.gd/1/   :-)  Quality IS Ass ured!,0
Beedle? Damn awesome! And hi! &lt;3,0
That was a fucking awesome book.,0
those are the best flights though! freak time's when the plane's a fucking sardine can w/ no aerodynamic balance or leg room,0
haha I feel like an ass I switched my name and forgot to load in under the new name lol,0
the terms black/white hate are becoming antiquated  the fuss over Doug Heil was 4 not  & Social Media is changing the face of search,0
you're channeling William Gibson or Philip K. Dick with that last tweet  haven't decided which yet.,0
yeah  I'm okay. Thong was wedged far enough up my ass that it prevented me from shitting my pants out of fear.,0
some squatter got it long ago. And you my friend are a dick ;),0
Yeah I was working on some social media projects and it was just to damn cold!,0
damn bro  best of luck.,0
damn you trying to be number 3 on her list? she dont need no more! :p,0
dude i love ya but the blip.fm stuff sucks.,0
The english dont give a fuck. This is established.,0
im meh about the whole thing. I love sari and all  but there's not much give a damn left about drama in me after wow.,0
I think u left your manhood downstairs with your testicles. PUSSY!,0
